uri,author,replying_to,text,created_at,depth,likes,reposts
at://did:plc:pacxbwxlqpoyjpfy6hhhfxvn/app.bsky.feed.post/3mlktkn4wok2o,rivi999-999.bsky.social,nbcnews.com,Spread-Spreader-The Spreadest,2026-05-11T08:17:38.357Z,1,1,0
at://did:plc:mj25u4hocfmg6a7t2rxwbycg/app.bsky.feed.post/3mlmasykv3s2d,cidrap.bsky.social,,"More hantavirus cases emerge as passengers debark cruise ship.

Among those who debarked yesterday are 18 Americans, 1 of whom has tested positive for the virus. 

Read more: ow.ly/qCzL50YXRY0

📷: Oceanwide Expedition / Wikimedia Commons",2026-05-11T21:47:37.126Z,0,32,15
at://did:plc:l7tbeko45mvkm7g2n5xx7pmn/app.bsky.feed.post/3mlmkv77xe22k,sago1950.bsky.social,cidrap.bsky.social,"There. Will. Be. More!
Unless, of course, passengers are not tested, then -
There. Will. Be. No. More!
Thank you for your attention ...DFuckingJT",2026-05-12T00:47:48.680Z,1,0,0
at://did:plc:epubovkxmnx3rmesbdrfdsto/app.bsky.feed.post/3mlmb2k36r22g,magentarocks.bsky.social,cidrap.bsky.social,I do not believe anything the CDC says. It is run by idiots now.,2026-05-11T21:51:50.412Z,1,1,0
at://did:plc:2f3dxiuo6xr2wzpfnnysiopy/app.bsky.feed.post/3mlmbdig5m22t,worsethanitseems.bsky.social,cidrap.bsky.social,Groundhog Day - Pandemic Edition,2026-05-11T21:56:50.664Z,1,1,0
at://did:plc:3qqoasoyamvrk7azqz6hesyu/app.bsky.feed.post/3mlov3henu22y,opb.org,,Three King County residents may have been exposed to the hantavirus that has killed and sickened passengers aboard the MV Hondius cruise ship.,2026-05-12T22:55:35.399Z,0,11,4
at://did:plc:rmdhr7aud2o7k2qetykicjmf/app.bsky.feed.post/3mlp67evag22t,eleveneleven11.bsky.social,opb.org,"""If they must go out, health officials have instructed them to wear a well-fitting respirator or mask. Other public health protocols include daily temperature checks and symptom assessments with public health officials.""

Ok we'll trust them because humans are known for always doing the right things",2026-05-13T01:38:50.736Z,1,1,0
at://did:plc:clrz2dor4orqkvvqr3qwrary/app.bsky.feed.post/3mlimu47mls2p,saltybitchables.bsky.social,,"The Hantavirus cruise ship has begun to disembark its passengers, first in Spain.

“All passengers on the MV Hondius are considered ​high-risk contacts as a precautionary measure.”

WHO recommends a 42-day quarantine.

IMHO, keep them on that fucking ship for those 42 days. 

#ProudBlue #Hantavirus",2026-05-10T11:12:20.499Z,0,58,36
at://did:plc:wbohlc5ivamhq2ynlschz5x2/app.bsky.feed.post/3mliyjvkydc2w,dutchmaninde.eurosky.social,saltybitchables.bsky.social,Would only work if no one gets I'll in the next 6 weeks. If someone gets symptoms then 6 weeks start all over again. Isolating the potential patients from each other works faster,2026-05-10T14:41:22.890Z,1,3,1
at://did:plc:clrz2dor4orqkvvqr3qwrary/app.bsky.feed.post/3mll52ocy522t,saltybitchables.bsky.social,dutchmaninde.eurosky.social,"Then so be it, keep them contained until… 
I understand that if I go on a cruise and contract a deadly virus, I lose my rights if my freedom starts a deadly pandemic.",2026-05-11T11:07:40.156Z,2,1,0
at://did:plc:wbohlc5ivamhq2ynlschz5x2/app.bsky.feed.post/3mllaruwbhc2a,dutchmaninde.eurosky.social,saltybitchables.bsky.social,I understand your position. However I feel it is more ethical to do the quarantine in a designated medical facility.,2026-05-11T12:14:20.056Z,3,0,0
at://did:plc:clrz2dor4orqkvvqr3qwrary/app.bsky.feed.post/3mlioeumn222p,saltybitchables.bsky.social,saltybitchables.bsky.social,"“The last time there was a virus and tRump was in office, it didn’t bode well for any of us”—Tell Williams. 

I don’t believe I’m overreacting. 8 people were infected, and 3 people died. 
That’s 37.5% of those infected. 

Only 1.02% of those who caught COVID died. 

#ProudBlue #HantavirusCruiseShip",2026-05-10T11:39:36.705Z,1,61,30
at://did:plc:vocm4urzqw4jkan2b5c6om3c/app.bsky.feed.post/3mlivue67nk25,ajparkes.bsky.social,saltybitchables.bsky.social,"As the virus is now, it needs very close contact with infected bodily fluids. If it mutates, it would be devastating.",2026-05-10T13:53:32.518Z,2,2,0
at://did:plc:mnbtjnhzdqaskuhhljsx5z5s/app.bsky.feed.post/3mlj3k76jo22m,polyonymous.bsky.social,ajparkes.bsky.social,"As it is NOW. Viral mutations can happen quickly and many years into their existence. Look at COVIDs history.

I'm not trying to be an alarmist, but we've seen this happen before.",2026-05-10T15:35:14.193Z,3,1,0
at://did:plc:clrz2dor4orqkvvqr3qwrary/app.bsky.feed.post/3mlizsavrgk2y,saltybitchables.bsky.social,ajparkes.bsky.social,"There are some left-leaning podcasters trying to play this down, but this is transmissible from human to human contact. 

That is terrifying in itself; the incubation period is 4-42 days.",2026-05-10T15:03:56.955Z,3,2,1
at://did:plc:ga3tt3oittrzxjfq7t7st45w/app.bsky.feed.post/3mljyrf3cr225,barbararybolt.bsky.social,saltybitchables.bsky.social,"Exactly, this is a particularly dangerous strain for humans!",2026-05-11T00:18:13.772Z,4,2,0
at://did:plc:2rapouwlb57fsxjhn4la35y7/app.bsky.feed.post/3mliufxuivc2g,chrisflores1958.bsky.social,saltybitchables.bsky.social,The cruise ship ownership should have done the right thing and just kept the ship passengers from disembarking for 42 days and saved the world from the next pandemic,2026-05-10T13:27:36.114Z,1,2,0
at://did:plc:clrz2dor4orqkvvqr3qwrary/app.bsky.feed.post/3mll4qfx37c2t,saltybitchables.bsky.social,chrisflores1958.bsky.social,The military should have escorted that cruise ship back out to sea and quarantined them for the full 42 days.,2026-05-11T11:01:55.834Z,2,1,1
at://did:plc:zwlj2d6nr2yun2poyvokffjy/app.bsky.feed.post/3mlf75nvets2k,katzish.bsky.social,,"Okay, so do you want to go on the norovirus cruise or the hantavirus cruise

(if you have to pick: norovirus is the correct answer here, unpleasant as that is to believe)",2026-05-09T02:29:09.427Z,0,120,18
at://did:plc:zwlj2d6nr2yun2poyvokffjy/app.bsky.feed.post/3mlf7augspc2k,katzish.bsky.social,katzish.bsky.social,"I am a parent of young children, I don't need to pay any stupid cruise fare to be trapped in an enclosed space with people with viruses",2026-05-09T02:30:56.953Z,1,104,1
at://did:plc:vunjb77r7vp5sswd7qbo5o6o/app.bsky.feed.post/3mlf7ozd5lk2z,madamehardy.bsky.social,katzish.bsky.social,"I swear, day care and elementary school are swapmeets for viruses.  I'll take your fourth disease, you can have my flu.",2026-05-09T02:38:51.839Z,2,1,0
at://did:plc:zwlj2d6nr2yun2poyvokffjy/app.bsky.feed.post/3mlg73pjuzc2j,katzish.bsky.social,madamehardy.bsky.social,Cool—want some lice and RSV?,2026-05-09T12:00:43.778Z,3,1,0
at://did:plc:m7c46icqwtah7hx2ewo27ime/app.bsky.feed.post/3mlfa7pmuk22d,philliefan99.bsky.social,katzish.bsky.social,"Been on 3 cruises (all for family-related things). Gotta admit, they had some good points (Disney's great for kids), but the third one was a COVID cruise on what turned out to be a subpar boat. Plus anyone who says that you can't feel the boat rocking is lying. Never again.",2026-05-09T02:48:12.096Z,2,0,0
at://did:plc:ftci5xvagtcm4dec2equhj35/app.bsky.feed.post/3mlf7z3p7ts2n,woodenstares.bsky.social,katzish.bsky.social,Have people already forgotten about the poop cruise?,2026-05-09T02:44:29.876Z,2,0,0
at://did:plc:daydtsun56m6gv2wpqg2watv/app.bsky.feed.post/3mlf7hp6iws2n,howie.schoolbread.com,katzish.bsky.social,Correct.,2026-05-09T02:34:46.319Z,2,2,0
at://did:plc:4evnapk7ohgubq7lnhzocsl3/app.bsky.feed.post/3mlfamhwrw22s,godofchunder.bsky.social,katzish.bsky.social,"If you go on a family cruise, and one of your family members dies, you gotta continue the cruise with that family member shoved in a fridge on a lower deck below you for the next week (this happened to someone I know)",2026-05-09T02:55:20.239Z,2,1,0
at://did:plc:zwlj2d6nr2yun2poyvokffjy/app.bsky.feed.post/3mlg72ihzvk2j,katzish.bsky.social,godofchunder.bsky.social,Nightmare,2026-05-09T12:00:02.823Z,3,0,0
at://did:plc:zr7q3nlqompyb3c5addquwv7/app.bsky.feed.post/3mlfasno2l224,dogsincali.bsky.social,katzish.bsky.social,"If you live in San Francisco, take your kids out of school and go on a cruise. It MIGHT be safer. 

I absolutely hate this timeline. 😡

Not now, TB www.sfgate.com/bayarea/arti...",2026-05-09T02:58:47.572Z,1,0,0
at://did:plc:tr2kxcqj4ssprkobdarx7stl/app.bsky.feed.post/3mlfprqdf4c2v,jeffbach.bsky.social,katzish.bsky.social,"Let’s be real, every cruise is a norovirus cruise, including the hantavirus cruise",2026-05-09T07:26:42.942Z,1,0,0
at://did:plc:tqtkl3ifgkaazox6xwlc6y3z/app.bsky.feed.post/3mlfamdjcl22p,borntobark.bsky.social,katzish.bsky.social,"In the interest of full disclosure, I have a travel business that sells cruises.  Norovirus outbreaks are a mandatory report to CDC, and over the past ten years out of about 35 million cruise passengers/yr  there are a few thousand cases, on the order of 0.01%.",2026-05-09T02:55:15.605Z,1,1,0
at://did:plc:qjoynzrthozkhx2h3d4p2q6d/app.bsky.feed.post/3mlf7jsk3hc2b,wordman.bsky.social,katzish.bsky.social,"Things Captain Stubing, Doc, Isaac, Gopher, Julie, Judy, Ace, and Vicky never had to deal with!",2026-05-09T02:35:56.953Z,1,2,0
at://did:plc:pje2s3e5anijmg7rgewbxty3/app.bsky.feed.post/3mlhnb2ufk223,limbic.bsky.social,katzish.bsky.social,OMG. You could never get me on a cruise ship! They are giant petri dishes! I am so phobic of nausea/vomiting so Noro actually causes more terror in my mind than Hanta! I’d never want either virus! No cruises! 🚢 🦠,2026-05-10T01:46:55.552Z,1,1,0
at://did:plc:p36ixblpxud6txzobpkrtlpa/app.bsky.feed.post/3mlfa7slfwk2d,alissa914.bsky.social,katzish.bsky.social,"I want to go on a cruise ship with a bunch of metal bands and have it be called ""20,000 tons of METAL!!!""",2026-05-09T02:48:15.194Z,1,0,0
at://did:plc:onzfrmunzcjrvw7uzsa7mdp2/app.bsky.feed.post/3mlfkk4ehws2t,fireweedak.bsky.social,katzish.bsky.social,You couldn’t drag me kicking and screaming onto one of those disgusting cesspools.,2026-05-09T05:52:58.416Z,1,1,0
at://did:plc:mpjjxgxbbwyo56no2gtlv4aj/app.bsky.feed.post/3mlf7gdpbfs2i,howabouttomorrow.bsky.social,katzish.bsky.social,I have been on a norovirus cruise (circling the Hawaiian islands). I guess I was … lucky?,2026-05-09T02:34:00.728Z,1,2,0
at://did:plc:zwlj2d6nr2yun2poyvokffjy/app.bsky.feed.post/3mlf7htcrec25,katzish.bsky.social,howabouttomorrow.bsky.social,"""a norovirus cruise"" -- ahaha. Was it advertised that way??",2026-05-09T02:34:50.654Z,2,1,0
at://did:plc:mpjjxgxbbwyo56no2gtlv4aj/app.bsky.feed.post/3mlf7lenb7k2i,howabouttomorrow.bsky.social,katzish.bsky.social,"No, but the final two days were memorable.",2026-05-09T02:36:49.487Z,3,0,0
at://did:plc:ibntpygu3x5avzwngwajrijc/app.bsky.feed.post/3mlijmh4hmc23,triagenursemd.bsky.social,katzish.bsky.social,I felt like I wanted to die when I had norovirus if that’s any consolation,2026-05-10T10:14:22.269Z,1,1,0
at://did:plc:3vincpsjnra5gfrfs3ci6lfg/app.bsky.feed.post/3mlfajnpkcs2l,ddimick.bsky.social,katzish.bsky.social,"Pick Your Plague Cruise, Sign Up Now",2026-05-09T02:53:45.632Z,1,0,0
at://did:plc:32b4pkwxyzazekcf2nwufnf6/app.bsky.feed.post/3mlh2dze5x22u,chiefgary.bsky.social,katzish.bsky.social,"I got norovirus after going to a restaurant on land. Sucks wherever you get it, but yup would rather have that than hantavirus.. Side note, have been on many cruises but never got it(norovirus) on a cruise.",2026-05-09T20:08:33.540Z,1,1,0
at://did:plc:eclio37ymobqex2ncko63h4r/app.bsky.feed.post/3mlnwuwzc772o,nytimes.com,,"The National Quarantine Unit in Nebraska, the only federal center of its kind in the U.S., is now the temporary home for many of the Americans who were passengers on the MV Hondius cruise ship and were possibly exposed to the hantavirus. Here’s a look inside.",2026-05-12T13:55:04.657688Z,0,35,13
at://did:plc:qlo76mfjaagg5gtp3vhdqk53/app.bsky.feed.post/3mlnyrkm2kc2g,maldenrosselle.bsky.social,nytimes.com,I’m sure stooge 47 will accuse Joe Biden’s son of being source of the “Huntravirous”  outbreak.,2026-05-12T14:28:58.517Z,1,0,0
at://did:plc:btmaw6exu5uq73o3tnf5gjck/app.bsky.feed.post/3mlqpczo44s2l,themadscot.bsky.social,nytimes.com,Yep waiting in there dose of horse de wormer and raw milk iV from rfk while kid rock sings to them,2026-05-13T16:17:46.536Z,1,0,0
at://did:plc:vovinwhtulbsx4mwfw26r5ni/app.bsky.feed.post/3mlfoxjkpu225,theguardian.com,,"Infected, at sea: how the deadly hantavirus turned a dream cruise into tragedy",2026-05-09T07:12:03.066Z,0,42,6
at://did:plc:wsl7k7oilslsrri7sgckejvh/app.bsky.feed.post/3mlfpamdsgs2c,thehorizontaltegu.bsky.social,theguardian.com,Cruise ship + conservatives cutting corners in the CDC = Hantavirus outbreak,2026-05-09T07:17:08.336Z,1,2,0
at://did:plc:sles4zd3py745eykd77ki5cg/app.bsky.feed.post/3mlfqvjtzsk2l,cps10001.bsky.social,theguardian.com,"The world hasn't watched.

It's extremely unfortunate but given what is going on in the world, this is low down on the list. Hyperbole isn't needed.",2026-05-09T07:46:44.084Z,1,1,0
at://did:plc:nkzewtet4d6nefy46xdt4sn6/app.bsky.feed.post/3mlfqoupf2s2c,apjm5.bsky.social,theguardian.com,"The virus passed from a rat somewhere in Argentina. We can deal with an outbreak in a natural quarantine area, but what the hell are we doing about the rat in Argentina?",2026-05-09T07:43:00.607Z,1,0,0
at://did:plc:ickugt6ckiwpemxnl4pt2jzy/app.bsky.feed.post/3mlfsildffk2z,allanboroughs.bsky.social,apjm5.bsky.social,He’s expected to pull through,2026-05-09T08:15:16.934Z,2,2,0
at://did:plc:lxsc4m3i3zypu25ugzp3fbew/app.bsky.feed.post/3mlfsfcsbhc2h,microrave.bsky.social,theguardian.com,"Eh, cruise ships are giant petri-dishes",2026-05-09T08:13:27.322Z,1,1,0
at://did:plc:iqfdqthkrvhigvy2hht3hprz/app.bsky.feed.post/3mlfpe5h6qs2j,big-steppa.bsky.social,theguardian.com,Disney lets rats eat their food like a real Ratatouille,2026-05-09T07:19:06.934Z,1,0,0
at://did:plc:b3igc4o3c3dl2nqnfdomgjab/app.bsky.feed.post/3mlfvjahtgc2c,sparkyl.bsky.social,theguardian.com,"No. The lack of proper procedure for detecting and preventing the spread of disease on the ship didn't happen because a murderous lunatic fired the people who do that. 

P.S. - I'm hoping that viruses and other nasty things have not somehow become sentient and can conspire to attack us.
🤦🏼‍♀️",2026-05-09T09:09:20.323Z,1,0,0
at://did:plc:dzezcmpb3fhcpns4n4xm4ur5/app.bsky.feed.post/3mli63q2lbs2m,cnn.com,,"Hantavirus-hit cruise ship arrives at the Spanish island of Tenerife, where passengers are expected to disembark and return home.",2026-05-10T06:48:10.059Z,0,41,12
at://did:plc:tqbknpxzjhyk56mgavahqind/app.bsky.feed.post/3mlivgqic2c2j,gabrielgambino.bsky.social,cnn.com,"Sounds familiar, remember when COVID was on that cruise ship and DT had them stay on the water for awhile.",2026-05-10T13:45:55.669Z,1,1,0
at://did:plc:kfjbllrz643cjctggtaczf7f/app.bsky.feed.post/3mli7hifcnc2e,dobriysenchuk.bsky.social,cnn.com,"Maybe, it will now be a question of the summer holidays, but you have also high oil prices thanks D. Trump. The main problem might be, that nobody can answer if the virus can easily mutate, being under the impression of Covid, where was never uncovered its origin from a laboratory, which is",2026-05-10T07:12:38.418Z,1,2,0
at://did:plc:kfjbllrz643cjctggtaczf7f/app.bsky.feed.post/3mlicfejwrs2f,dobriysenchuk.bsky.social,dobriysenchuk.bsky.social,"important in relation to the mutative capabilities.

Of course, we live now in a global warming, which could make other ways of transmissibility more likely, like through insects.",2026-05-10T08:05:08.492Z,2,1,0
at://did:plc:7t5h56byr67t753myd3oou42/app.bsky.feed.post/3mlib6rl57s2m,fkamp.bsky.social,cnn.com,Is Hegseth already planning to bomb all cruiseboats because they might bring diseases to America. 😉,2026-05-10T07:43:33.539Z,1,0,0
at://did:plc:xts2ui2jxnfpijz2o6oixska/app.bsky.feed.post/3mlcp4j5azk2c,kylie.hater.club,kylie.hater.club,I am glad the internet appreciates this shitpost,2026-05-08T02:36:51.543Z,1,4,0
at://did:plc:q4rc2ibcrxwlcntowgrdu47n/app.bsky.feed.post/3mlcf6rnlb22t,yearofthedoug.bsky.social,kylie.hater.club,"*patients on a cruise ship*
*viral power*",2026-05-07T23:39:10.156Z,1,1,0
at://did:plc:q4rc2ibcrxwlcntowgrdu47n/app.bsky.feed.post/3mlcf7vndpc2t,yearofthedoug.bsky.social,yearofthedoug.bsky.social,To the tune of “heroes in a halfshell” if that wasn’t clear,2026-05-07T23:39:47.897Z,2,1,0
at://did:plc:3dutjdqcyk7kcrqzbxpit5kk/app.bsky.feed.post/3mlcptqrjik2n,kylora2112.bsky.social,kylie.hater.club,Hmm...another Kylie that likes the TMNT logo generator...I'm keeping an eye on you...,2026-05-08T02:49:51.298Z,1,1,0
at://did:plc:tnlhrgmbce34nvpyti46miej/app.bsky.feed.post/3mlf7wak46s2z,cingraham.bsky.social,,"Imagine being on the ""well at least we didn't get hantavirus"" cruise",2026-05-09T02:42:54.288Z,0,78,13
at://did:plc:a3x2rxdanjapyk4l5dqyd3fs/app.bsky.feed.post/3mlfb4qnc4c2n,wenz.bsky.social,cingraham.bsky.social,"This cruise, which I was on with friends, was no picnic, either:

www.nydailynews.com/1998/07/05/h...",2026-05-09T03:04:26.238Z,1,1,0
at://did:plc:tnlhrgmbce34nvpyti46miej/app.bsky.feed.post/3mlfcyywuac2q,cingraham.bsky.social,wenz.bsky.social,well see your first mistake was signing up for the Hell Cruise,2026-05-09T03:38:08.206Z,2,3,0
at://did:plc:tyjtbzfja6xymbqokg6swpq6/app.bsky.feed.post/3mllcneupws2g,commiesamantha.bsky.social,,if you go on a cruise then when you come back they should quarantine you somewhere away from the rest of society. this actually has nothing to do with the hantavirus thing i think it would just improve society a great deal,2026-05-11T12:47:36.496Z,0,52,9
at://did:plc:t7gxlmvjfeubqqggvhbjzfa4/app.bsky.feed.post/3mlld4kh7f22d,mikeginmd.bsky.social,commiesamantha.bsky.social,Any chance of a carve out for European River cruises?  Asking for a friend,2026-05-11T12:56:05.661Z,1,1,0
at://did:plc:2fn4qifiurp2tx3crd4vtk3q/app.bsky.feed.post/3mloz6evoms2y,dexterrsx.blackskycomra.de,mikeginmd.bsky.social,"Unfortunately being that they are in Europe, the birthplace of Capitalism, still contained.",2026-05-13T00:08:48.488Z,2,2,0
at://did:plc:4vsww6rhxujyrsd3h7z24xj7/app.bsky.feed.post/3mllcneubjm2a,whimsy.pikachannel.xyz,commiesamantha.bsky.social,Remember to take care of yourself.,2026-05-11T12:47:36.403628+00:00,1,0,0
at://did:plc:p6c2xiwoxrtwyppeldfnhguv/app.bsky.feed.post/3mlo6vr3z622i,jddinbobo.bsky.social,,"Americans from hantavirus-hit cruise ship, including one who tested positive, arrive in Nebraska
edition.cnn.com/2026/05/10/u...",2026-05-12T16:18:42.000Z,0,7,1
at://did:plc:yzja3l65nkf3gkyyb7dluvtr/app.bsky.feed.post/3mllu6tu7452q,ginnyhogan.bsky.social,," I wasn't that freaked out about hantavirus when I thought people were giving it to each other on the cruise, but then I learned you could also get it from rodent feces ",2026-05-11T18:01:52.794Z,0,20,0
at://did:plc:q2ednv6puvpqu3ykpewif5ru/app.bsky.feed.post/3mllubuaasc2b,brianrosenworcel.bsky.social,ginnyhogan.bsky.social,"can you get it from sharing a toothbrush with a rodent?

(for a friend)",2026-05-11T18:03:17.301Z,1,1,0
at://did:plc:r4ve5hjtfjubdwrvlxcad62e/app.bsky.feed.post/3mlqr2iuuqs2o,en.afp.com,,"VIDEO: British military personnel carry out an airborne operation to deliver urgent medical support for a suspected hantavirus patient on a South Atlantic island. The team parachutes onto the island of Tristan da Cunha, after the hantavirus-hit MV Hondius cruise liner docked there in April.",2026-05-13T16:48:47.933Z,0,12,5
at://did:plc:iy3p27n4advtlajyiqx4ldlu/app.bsky.feed.post/3mlquo7lrlk2q,mrsblocking.bsky.social,en.afp.com,"They flew there, soldiers, doctors & equipment, realizing there is no airport, so tandem-parachuting people & stuff down. How they got back, I have no idea ;) Cool operation for one person.",2026-05-13T17:53:30.559Z,1,1,0
at://did:plc:4mtxbwb2bss5s7awrh3m6dug/app.bsky.feed.post/3mlrr4injwk24,drianweissman.bsky.social,,"While the agency is encouraging American passengers of the cruise ship infected with the hantavirus to isolate at home, the absence of a formal quarantine order means these individuals can go out in public if they choose.
thehill.com/homenews/587...",2026-05-14T02:22:34.587Z,0,30,24
at://did:plc:rilouz42mtsduflwunh5qw3t/app.bsky.feed.post/3mlrwz5ffuc2l,christbot.bsky.social,drianweissman.bsky.social,"We’re gonna find out about some insider Polymarket bets on this turning into another pandemic, aren’t we?",2026-05-14T04:08:04.573Z,1,1,0
at://did:plc:dwvj42vnvqkswr7qzere5htx/app.bsky.feed.post/3mlrtmbzo3k2g,jcbeaches.bsky.social,drianweissman.bsky.social,What could go wrong? Damn.,2026-05-14T03:07:11.999Z,1,2,0
at://did:plc:a67zdrt4nl2tv2qojpngogbq/app.bsky.feed.post/3mli4eom7fk27,apnews.com,,"BREAKING: A hantavirus-stricken cruise ship with more than 140 people on board has arrived at Tenerife, the largest of Spain’s Canary Islands, where the passengers and some of the crew are to disembark.",2026-05-10T06:17:23Z,0,65,18
at://did:plc:twojc76dknjbdggrftzpf6n6/app.bsky.feed.post/3mlifu2s5c224,ncpix2009.bsky.social,apnews.com,"Since I read this article and others, I know the passengers have been screened onboard, getting screened when they get off, and then boarding evacuation flights where they’ll be screened some more. The flights go to their home countries, where they’ll be screened and probably quarantined some more.",2026-05-10T09:07:02.815Z,1,2,0
at://did:plc:snb4yw7z53gnkvdgzvaybddr/app.bsky.feed.post/3mlibvhcfqs2y,pb2436.bsky.social,apnews.com,Not really breaking news; it was planned for a few days.,2026-05-10T07:56:14.520Z,1,2,0
at://did:plc:loileq5z6wtrzgtpddpvtqrf/app.bsky.feed.post/3mli5d2d3rs2p,septemberrising.bsky.social,apnews.com,Why not isolate and treat on the ship?,2026-05-10T06:34:21.964Z,1,1,0
at://did:plc:476ww6juzmwivwcoanrwyk23/app.bsky.feed.post/3mli4usryyc27,farkinaustralia.bsky.social,apnews.com,crew members ?,2026-05-10T06:26:24.301Z,1,1,0
at://did:plc:2vzweel76c5n37we4ieafztl/app.bsky.feed.post/3mlig4jti622i,marsrover.bsky.social,apnews.com,Never to be seen or heard from again.,2026-05-10T09:11:47.016Z,1,0,0
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mle62u2gyc2s,meidastouch.com,,CNN reports the CDC is dispatching teams to meet the hantavirus-stricken MV Hondius cruise ship and escort American passengers back to the U.S. Passengers are expected to be quarantined in Nebraska. www.cnn.com/2026/05/08/h...,2026-05-08T16:37:01.741Z,0,865,336
at://did:plc:zinubpr3a5cvwxuq45rrtku5/app.bsky.feed.post/3mle7ji2doc2p,lionsfan11318.bsky.social,meidastouch.com,Cannot bring into the US! It'll raise our hantavirus numbers! DJT,2026-05-08T17:03:06.214Z,1,0,0
at://did:plc:zinubpr3a5cvwxuq45rrtku5/app.bsky.feed.post/3mle7h3avy22p,lionsfan11318.bsky.social,meidastouch.com,Raw milk and Ivermectin everyone!,2026-05-08T17:01:45.688Z,1,0,0
at://did:plc:zckqwpqqcj6wkhzn3ovsxrwv/app.bsky.feed.post/3mlegxp7cys2u,belaflugosi.bsky.social,meidastouch.com,Meanwhile 29 reported to have left boat before illness spread and UK in mini panic,2026-05-08T19:16:19.672Z,1,0,0
at://did:plc:zb643i7mkqnuktlqlibvtklq/app.bsky.feed.post/3mlehxpultk2s,suzanne137.bsky.social,meidastouch.com,"Are there any scientists left at the CDC, or are they all game-show hosts now?",2026-05-08T19:34:14.111Z,1,0,0
at://did:plc:zb5jgyehit525go5k2l4jerz/app.bsky.feed.post/3mlel7nudbc2r,tkb24.bsky.social,meidastouch.com,More than likely they are ICE disguised as CDC and the Americans will end up in Congo.,2026-05-08T20:32:21.665Z,1,0,0
at://did:plc:z45kcsfv3sti37slravrnp6r/app.bsky.feed.post/3mleafv7g6s2f,sammythecat.bsky.social,meidastouch.com,"Oh, which of the ignorant, deadly Dump regime’s remaining “CDC teams” are left to meet the American passengers who are aboard the plague ship? 😡",2026-05-08T17:18:59.536Z,1,2,0
at://did:plc:yxtu5fypdhrmbhpwssc4cxcj/app.bsky.feed.post/3mle6nybjzk2t,libbybake.bsky.social,meidastouch.com,I think they should be quarantined in RFK Jr’s home.,2026-05-08T16:47:43.702Z,1,0,0
at://did:plc:ysu7eebb62ky7ucq4hljxpwi/app.bsky.feed.post/3mlebnpqsys2x,mikeinmmt.bsky.social,meidastouch.com,RFK Jr. found the nearest meth trailer and hired new inspectors- since he fired the medical professionals a long time ago.,2026-05-08T17:41:15.991Z,1,0,0
at://did:plc:yemggmjcipd366wawbeb4inq/app.bsky.feed.post/3mletgym2o22g,bryanjersey-14.bsky.social,meidastouch.com,I have all the confidence this administration can handle this.  😳,2026-05-08T22:59:37.745Z,1,1,0
at://did:plc:y3tmghioxbxvioavwmnvbtpn/app.bsky.feed.post/3mleczer72222,bonniegriffith2.bsky.social,meidastouch.com,Déjà vu....the Diamond Princess.,2026-05-08T18:05:40.865Z,1,0,0
at://did:plc:xykpnxlnkddxhygxykbxlvv4/app.bsky.feed.post/3mlexzqqq6k2i,stacyostacy.bsky.social,meidastouch.com,What did Nebraska do to them?,2026-05-09T00:21:42.011Z,1,0,0
at://did:plc:xnxkrxxbd6vof7m7euhe7hia/app.bsky.feed.post/3mlfceqvjj22c,johnhook.bsky.social,meidastouch.com,"This jackass fired lots of important scientist
& Government Workers that handled pandemics!!!",2026-05-09T03:26:48.682Z,1,0,0
at://did:plc:xnxkrxxbd6vof7m7euhe7hia/app.bsky.feed.post/3mlfc7ihkyk2c,johnhook.bsky.social,meidastouch.com,"Time to bring back Bleach, Hydrochloriquine, Ivermectin, and a UV lamp up yer arse!!",2026-05-09T03:23:52.066Z,1,0,0
at://did:plc:xmxbhbdfoxyh5hy74i776d22/app.bsky.feed.post/3mle6m63g522f,awntiewithaw.bsky.social,meidastouch.com,All the need is to drink milk in a hot tub while wearing jeans,2026-05-08T16:46:42.685Z,1,3,0
at://did:plc:xewwd7nsdreoiydgwbipskly/app.bsky.feed.post/3mle6f6yrmc25,whiskyjean.bsky.social,meidastouch.com,"I mean, sink that shit right?",2026-05-08T16:42:48.766Z,1,0,0
at://did:plc:xdhu5mawy2kxwgmldk5dbjgf/app.bsky.feed.post/3mle75vfqmc2j,sniffit.bsky.social,meidastouch.com,"IF YOU THINK CDC CONTROLLED BY THE KKKRISTOFASCISTS WILL DO ANYTHING BUT TRY TO LEVERAGE THIS INTO A MASSIVE EUGENICS BOMB, YOU ARE NOT PAYING ATTENTION.",2026-05-08T16:56:37.566Z,1,0,0
at://did:plc:xbind3kwdosxb2wsfzvvvkt2/app.bsky.feed.post/3mleija4sxk2a,bluealways.bsky.social,meidastouch.com,This is where the 3 ebola cases were sent during the Obama admin. Two survived and 1 died upon arrival at the facility.,2026-05-08T19:44:01.583Z,1,0,0
at://did:plc:xbbcg6tnxorjz4ek6ttjl2j6/app.bsky.feed.post/3mlec65ycbs2d,txsilverbear.bsky.social,meidastouch.com,"There it is.  RKF “Meh Brainworm” Kennedy, Jr. will see to it that any infected people are somehow let outside of whatever quarantine they are put in and then they can use the epidemic as a reason to stop midterms. Mark my words, there is going to be something happen surrounding this.",2026-05-08T17:50:27.787Z,1,8,0
